model_name,dataset,config_id,train_mse,train_rmse,train_r2,val_mse,val_rmse,val_r2,verif_mse,verif_rmse,verif_r2,best_epoch,hidden_layers,dropout,learning_rate,batch_size,weight_decay
Neural Network,shortlist,baseline,123.81680199494582,11.127299851938286,0.8949535960259725,136.61944044309354,11.688431906936598,0.8832748733300093,157.59123740909382,12.55353485712665,0.8630758408118343,96,"[128, 64, 32]",0.2,0.001,64,1e-05
Neural Network,shortlist,no_dropout,97.30301055331182,9.864228837233645,0.9174479457570751,123.20347803444812,11.099706213880083,0.8947372238305682,149.20785276787495,12.215066629694451,0.8703597984228153,93,"[128, 64, 32]",0.0,0.001,64,1e-05
Neural Network,shortlist,wider,115.05990352615757,10.726597947446225,0.9023829648942576,129.12485582156245,11.363311833332853,0.8896781080120572,154.7677304638093,12.440567931722784,0.8655290629630217,97,"[256, 128, 64]",0.2,0.001,64,1e-05
Neural Network,shortlist,small_lr,127.08424033705822,11.273164610572234,0.8921814952891131,142.7399401086546,11.947382144581072,0.8780456314561647,161.43733089559223,12.705799104959603,0.8597341377739248,99,"[128, 64, 32]",0.2,0.0005,64,1e-05
Neural Network,shortlist,small_net,168.92129220378249,12.996972424521893,0.8566868630529029,177.86061751539413,13.336439461692695,0.8480391733288155,193.30062553940172,13.903259529311885,0.832049509492577,99,"[64, 32]",0.2,0.001,32,0.0
