epoch,train_loss,train_mse,train_rmse,train_r2,val_loss,val_mse,val_rmse,val_r2,verif_loss,verif_mse,verif_rmse,verif_r2
1,0.20819610605449265,244.94225446399756,15.650631120309416,0.7918038957461235,0.22059695574443358,259.5318277350765,16.109991549813937,0.7799052606134025,0.20267072063912084,238.44165157455652,15.441555995901336,0.7930796130186286
2,0.1840965179381371,216.5891470010801,14.716967996196775,0.815903480075452,0.2031325302717538,238.98497084937966,15.459138748629552,0.797329925445214,0.1822208260367774,214.382398804178,14.641803126807094,0.8139583053983143
3,0.1787637362616652,210.31514053691131,14.502246051453938,0.821236262313298,0.20211310847519504,237.78562454395137,15.420299106825112,0.7983470254087567,0.18030584276408193,212.12942413288124,14.564663543414975,0.8159134436376507
4,0.16506912924886255,194.20346400080692,13.93569029509507,0.834930870845239,0.18200936062704445,214.133607790501,14.633304746040828,0.818405006384531,0.16755325172364252,197.12602833495652,14.040157703350648,0.828933435925242
5,0.1501827541933415,176.68967729873157,13.292466938034172,0.8498172454729429,0.1731844849637663,203.75116270298543,14.274143151271302,0.8272097898504919,0.15296802826094266,179.96654514924916,13.415161018386964,0.8438244873742657
6,0.16127746648370964,189.74258568306848,13.774708188672037,0.8387225297786316,0.18188128096633338,213.9829267632598,14.628155275469966,0.8185327907172295,0.16810585021596208,197.7761619413733,14.063291291208232,0.8283692480136879
7,0.15015012180438803,176.65128914291276,13.291022877977179,0.8498498746512301,0.17359846824373504,204.2382165391544,14.291193670899377,0.8267967461476275,0.15488605517668683,182.22310364953594,13.499003802115768,0.8418662390772838
8,0.14930257956877876,175.65415797181691,13.253458340064185,0.8506974165574093,0.17467187557886435,205.50107791696948,14.335308783453863,0.8257257825272606,0.15608338475438122,183.63175851548795,13.551079607008733,0.840643804120718
9,0.13317018369372316,156.674425365727,12.516965501499435,0.8668298164041209,0.15532601218215206,182.7407097076054,13.518162216351946,0.8450276051711348,0.1427802157326951,167.9806060781556,12.96073323844587,0.8542259215806981
10,0.13279948560032243,156.23830122824984,12.499532040370545,0.8672005133530509,0.15683323961038922,184.5139590998439,13.58359153905343,0.843523809408364,0.14636775771570756,172.2013413785246,13.12255087163028,0.8505631547111892
